source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
ggvp	SC_GMFUL5306338	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306339	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306340	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306341	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306343	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306344	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306345	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306346	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306347	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306348	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306349	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306351	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306352	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306353	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306354	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306355	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306356	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306357	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306359	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306360	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306361	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306362	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306363	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306366	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306367	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306369	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306370	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306371	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306374	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306375	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306377	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306378	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306379	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306382	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306383	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306385	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306387	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306388	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306389	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306390	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306391	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306392	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306395	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306396	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306397	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306398	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306399	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306400	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306403	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306404	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306405	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306406	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306407	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306408	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306410	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306411	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306412	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306413	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306415	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306416	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306418	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306419	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306420	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306421	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306423	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306424	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306426	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306427	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306428	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306429	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306431	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5306432	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309700	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309701	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309702	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309703	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309708	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309709	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309710	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309711	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309716	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309717	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309718	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309719	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309722	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309725	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309730	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309733	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309735	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309738	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309741	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309747	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309748	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309755	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309756	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309763	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309764	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309773	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309781	male	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMFUL5309789	female	GWF	Gambian Fula	Gambian in Western Division, The Gambia - Fula	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309796	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309797	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309804	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309805	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309812	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309813	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309819	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309820	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309821	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309827	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309828	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309829	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309835	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309836	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309837	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309843	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309844	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309851	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309852	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309859	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309860	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309867	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309868	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309875	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309876	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309883	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309884	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309890	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309891	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309895	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309896	female	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309897	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309898	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309899	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
ggvp	SC_GMJOL5309903	male	GWJ	Gambian Jola	Gambian in Western Division, The Gambia - Jola	AFR	African Ancestry	13.454876	-16.579032
