source	sample	population	population_name	superpopulation	superpopulation_name
hgdp	HGDP00001	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00003	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00005	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00007	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00009	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00011	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00013	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00015	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00017	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00021	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00023	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00025	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00029	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00031	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00033	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00035	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00037	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00039	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00041	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00043	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00045	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00047	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00049	BRA	Brahui	CSA	Central and South Asian Ancestry
hgdp	HGDP00052	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00054	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00056	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00057	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00060	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00062	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00064	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00066	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00068	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00070	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00072	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00074	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00076	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00078	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00080	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00082	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00086	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00088	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00092	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00094	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00096	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00098	BLC	Balochi	CSA	Central and South Asian Ancestry
hgdp	HGDP00099	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00100	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00102	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00103	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00104	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00105	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00106	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00108	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00109	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00110	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00115	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00118	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00119	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00120	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00121	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00122	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00127	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00129	HZR	Hazara	CSA	Central and South Asian Ancestry
hgdp	HGDP00130	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00131	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00133	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00134	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00135	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00136	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00137	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00139	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00140	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00141	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00143	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00144	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00145	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00146	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00148	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00149	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00150	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00151	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00153	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00154	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00155	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00158	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00161	MKR	Makrani	CSA	Central and South Asian Ancestry
hgdp	HGDP00163	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00165	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00167	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00169	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00171	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00173	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00175	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00177	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00179	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00181	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00183	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00185	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00187	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00189	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00191	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00192	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00197	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00199	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00201	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00205	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00206	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00210	SND	Sindhi	CSA	Central and South Asian Ancestry
hgdp	HGDP00213	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00214	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00218	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00222	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00224	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00226	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00228	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00230	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00234	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00237	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00239	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00241	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00243	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00244	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00247	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00248	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00251	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00254	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00258	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00259	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00262	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00264	PTH	Pathan	CSA	Central and South Asian Ancestry
hgdp	HGDP00274	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00277	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00279	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00281	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00285	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00288	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00290	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00298	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00302	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00304	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00307	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00309	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00311	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00313	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00315	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00319	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00321	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00323	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00326	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00330	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00333	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00341	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00346	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00351	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00356	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00359	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00364	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00371	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00372	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00376	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00382	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00388	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00392	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00397	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00402	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00407	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00412	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00417	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00423	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00433	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00438	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00444	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00445	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00450	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00452	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00453	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00454	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00455	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00458	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00459	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00460	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00462	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00463	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00464	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00465	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00466	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00467	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00468	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00469	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00470	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00471	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00472	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00473	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00475	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00478	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00479	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00490	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00491	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00511	FRN	French	EUR	European Ancestry
hgdp	HGDP00512	FRN	French	EUR	European Ancestry
hgdp	HGDP00513	FRN	French	EUR	European Ancestry
hgdp	HGDP00514	FRN	French	EUR	European Ancestry
hgdp	HGDP00515	FRN	French	EUR	European Ancestry
hgdp	HGDP00516	FRN	French	EUR	European Ancestry
hgdp	HGDP00517	FRN	French	EUR	European Ancestry
hgdp	HGDP00518	FRN	French	EUR	European Ancestry
hgdp	HGDP00519	FRN	French	EUR	European Ancestry
hgdp	HGDP00520	FRN	French	EUR	European Ancestry
hgdp	HGDP00522	FRN	French	EUR	European Ancestry
hgdp	HGDP00523	FRN	French	EUR	European Ancestry
hgdp	HGDP00524	FRN	French	EUR	European Ancestry
hgdp	HGDP00525	FRN	French	EUR	European Ancestry
hgdp	HGDP00527	FRN	French	EUR	European Ancestry
hgdp	HGDP00528	FRN	French	EUR	European Ancestry
hgdp	HGDP00529	FRN	French	EUR	European Ancestry
hgdp	HGDP00531	FRN	French	EUR	European Ancestry
hgdp	HGDP00534	FRN	French	EUR	European Ancestry
hgdp	HGDP00535	FRN	French	EUR	European Ancestry
hgdp	HGDP00536	FRN	French	EUR	European Ancestry
hgdp	HGDP00537	FRN	French	EUR	European Ancestry
hgdp	HGDP00538	FRN	French	EUR	European Ancestry
hgdp	HGDP00539	FRN	French	EUR	European Ancestry
hgdp	HGDP00542	PPS	Papuan Sepik	OCE	Oceanian Ancestry
hgdp	HGDP00544	PPS	Papuan Sepik	OCE	Oceanian Ancestry
hgdp	HGDP00557	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00558	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00559	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00560	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00561	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00562	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00563	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00564	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00565	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00566	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00567	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00568	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00571	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00572	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00573	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00574	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00575	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00576	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00577	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00578	DRZ	Druze	MEA	Middle Eastern Ancestry
